review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,original_answer,suggested_answer,attachment,source_sheet,date,customer,manager,owner,review_note,score
fb-approval-1447,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,您好，我想问一下像这种已经提前布置，但是学生还没开始做的练习，可以怎么删除掉呢？,如何删除学生未做的作业,可以在作业管理页面删除,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,218e48e59505c74f29a754c729ac19d.png,企业版用户,2023-12-20 00:00:00,best,,,,-10
fb-approval-1448,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,老师您好 我想问下这部分可以清空吗‘,学生措词如何清空,练习作对后自动清空，或者老师删除作业,练习作对后自动清空，或者老师删除作业,70bfbb1aef157aac9ae0f340b1db7c4.png,企业版用户,2023-10-01 00:00:00,独课,,,,-10
fb-approval-1449,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,请问下，这个已经布置了的作业如何取消呀，之前都可以的,,点击概览——编辑——删除,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,0f14a07e6504f1d38c54737e0925115.png,企业版用户,2023-02-25 00:00:00,高本,,,,-10
fb-approval-1450,转人工/暂不入库,,teacher,老师库,老师,操作疑问,未处理,作业/布置/批改/反馈,你好，请问这个打卡作业怎么删除啊？,,修改作业删除逻辑操作，更简单,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,1061676623453_.pic.jpg,专业版用户,2023-02-17 00:00:00,,,,,-10
fb-approval-1451,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,请问下，这个已经布置了的作业如何取消呀，之前都可以的,已经布置了的作业如何取消,点击概览——编辑——删除,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,0f14a07e6504f1d38c54737e0925115.png,客户数据2月,2023-02-25 00:00:00,高本,,,,-10
fb-approval-1452,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,班级/排课/课时/考勤,老师，我们在实际排课的时候可能会出现多次调整的情况，老师，学生和家长那边是不是会每一次都收到提醒？有什么方法可以处理吗,,如果不想让家长每次都收到调课提醒，那就在班级课表里，删除那节课。重新排,如果不想让家长每次都收到调课提醒，那就在班级课表里，删除那节课。重新排,,企业版用户,2023-02-26 00:00:00,BEST学社,,,,-10
fb-approval-1453,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,账号登录/密码/手机号；题库/录题/单词书/模考,请问这两客户是一个人，可以合并吗？ 后续类似情况应该有不少：本来咨询已经录入，后来测试系统再次作为潜客录入，但电话一个是姐姐一个是弟弟的。,销售线索可以合并吗,目前不能合并，学生还是未签约的状态，可以把信息拷贝到有入学模考的那一个线索，删除另一个 之后可以提醒学生做入学模考的时候，输入的手机号码要跟提前录入的线索的手机号码一样,目前不能合并，学生还是未签约的状态，可以把信息拷贝到有入学模考的那一个线索，删除另一个 之后可以提醒学生做入学模考的时候，输入的手机号码要跟提前录入的线索的手机号码一样,60729b7831cdbaf82517752102d54ff.png,企业版用户,2023-04-01 00:00:00,英卓,,,,-11
fb-approval-1454,转人工/暂不入库,,academic,教务库,教务,使用问题,已处理,账号登录/密码/手机号,您好 可以帮我们还原一个账号吗,误开了学生账号，需要删除,已删除,已删除,,企业版用户,2023-04-15 00:00:00,思潮,,,,-12
fb-approval-1455,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,浏览器/网络/缓存；订单/合同/报课/收费,这个合同预览按了没有反应,合同预览按钮按了没有反应,老师没有使用谷歌浏览器,老师，这类情况通常和浏览器兼容性有关，建议学生优先使用 Chrome 浏览器重新进入；如果仍异常，再清理缓存、更换网络后重试。,d64a70f3ac503473b6a24ec1444c1ab7.mp4,企业版用户,2023-03-06 00:00:00,青澜,,,,-12
fb-approval-1456,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号,你好，请问我们一个学生上课1个月，现在我们要挪给其他学生用，里面的练习记录可以删除吗,学生账号之前的使用数据可以删除吗,目前不可以删除之前的学生数据,目前不可以删除之前的学生数据,,企业版用户,2023-03-27 00:00:00,Vantage,,,,-12
fb-approval-1457,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号,辛苦各位老师，咱们恢复账号的进度如何了呢？,老师误把学生开开成了vip账号，删除后要恢复普通账号,已恢复,已恢复,,客户数据2月,2023-02-23 00:00:00,HUGE,,,,-12
fb-approval-1458,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,老师，一个学生要报两个不同班级是要如何操作电子合同来着？我添加新学员提示号码被占用,学生需要创建两个订单，如何操作,订单完成后，才能创建新订单,订单完成后，才能创建新订单,37f6df2f8134264c3589c378b2b0b23.png,企业版用户,2023-07-27 00:00:00,孚外,,,,-13
fb-approval-1459,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,老师，辛苦问一下这份作业我已经在教师端删除了，但是学生这边还有显示且还能做题？,作业大纲删除了已发布的作业，但是学生还是可以做,已发布的作业需要在作业列表删除,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2023-10-10 00:00:00,惟学,,,,-13
fb-approval-1460,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,你好，作业大纲中，曾经停用的题，现在不能重新启用了吗？已经删除了并重新关联，以前停用过的都不能重新启用？,作业大纲停用之后不能再启用吗,作业大纲停用的的不能再启用,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2023-04-12 00:00:00,问鼎,,,,-13
fb-approval-1461,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,请问系统这边有垃圾箱功能吗，对于不小心删除的作业,,暂时没有，可以技术手动恢复,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2023-02-19 00:00:00,微果留学,,,,-13
fb-approval-1462,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈,你好我之前给一个同学布置了词汇作业 当时后来一共弄了2次然后 我现在想取消掉其中的一个作业布置计划,如何删除多次单词作业,在多次单词这里查看已发布的，可以删除,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2024-07-29 00:00:00,悠学辉,,,,-13
fb-approval-1463,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈,你好，我们布置托福题目的时候不小心多布置了一篇阅读，能不能删掉其中一篇然后系统只统计另外两篇的分数呢？,如何删除其中一篇多不布置的作业,没有办法单独删除，可以重新布置作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,客户反馈数据10月,2023-10-13 00:00:00,曼哈顿,,,,-13
fb-approval-1464,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考,想请问下 我现在用ipad登老师界面 思维导图后面无法看到对应知识点 这个该怎么解决？另外点开学生的词汇分析，提示没有错词？,老师点开学生练习情况的的词汇分析，有错词但是提示无数据,布置作业后删除了单词书，所以错词唯统计,布置作业后删除了单词书，所以错词唯统计,,企业版用户,2023-06-06 00:00:00,语测中心,,,,-13
fb-approval-1465,转人工/暂不入库,,principal,校长库,校长,操作疑问,已处理,账号登录/密码/手机号,老师， 就是我们学员vip账户在哪删除呢,有些vip学员结课了，不需要这个账户了，能不能删除,正式学员账号开通后不能删除，选择停用，也会占用一个名额,正式学员账号开通后不能删除，选择停用，也会占用一个名额,,企业版用户,2023-02-24 00:00:00,国际部备考派,,,,-14
fb-approval-1466,转人工/暂不入库,,sales,销售库,销售,使用问题,已处理,订单/合同/报课/收费；权限/角色/公池,合同中看不到备注栏,合同模版编辑格式问题，看不到备注栏,这个问题是指合同模版编辑的时候复制带有特殊符号导致的问题，后续负责创建合同模版的老师编辑完后预览一下，就可以避免这个问题,这个问题是指合同模版编辑的时候复制带有特殊符号导致的问题，后续负责创建合同模版的老师编辑完后预览一下，就可以避免这个问题,image.png,企业版用户,2023-12-28 00:00:00,牛学,,,,-16
fb-approval-1467,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,班级/排课/课时/考勤,1.15托福高分冲刺班B班2023寒假 系统查不到这个班级,系统查不到班级信息什么原因,该班级课程被删除，所以班级也被删除了,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-03-05 00:00:00,澜大,,,,-16
fb-approval-1468,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,班级/排课/课时/考勤,有没有集中删除一个学生的课，就是同时删除多节课(课表管理),,课表管理可以批量删除,课表管理可以批量删除,,企业版用户,2023-02-23 00:00:00,方隅,,,,-16
fb-approval-1469,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,班级/排课/课时/考勤,老师，我们在实际排课的时候可能会出现多次调整的情况，老师，学生和家长那边是不是会每一次都收到提醒？有什么方法可以处理吗,实际排课时，可能会出现多次调整的情况，怎么让学生和家长不会每一次都收到提醒,可以在班级课表里，删除那节课，重新排,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,客户数据2月,2023-02-26 00:00:00,BEST学社,,,,-16
fb-approval-1470,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,班级/排课/课时/考勤,有没有集中删除一个学生的课，就是同时删除多节课(课表管理),如何集中删除一个学生的课，删除多节课,课表管理可以批量删除,课表管理可以批量删除,,客户数据2月,2023-02-23 00:00:00,方隅,,,,-16
fb-approval-1471,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,您好，老师在系统操作转班的时候为什么教材费用带不过去啊？,学生转班的时候为什么教材费用带不过去,转班的时候是不带教材费的，因为如果在之前的班级有课相当于教材费就是消耗了的 如果没上课，可以先退费，不转班，重新报需要转的那个班级,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-05-06 00:00:00,睿途,,,,-18
fb-approval-1472,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,为什么订单在退费的时候最多选择退费课时只能选择76、 但是销售端实际购课是购的80,订单有80个课时，但是退费只能选76,因为学生付款金额只有76课时的，所以退费课时也只能退76课时,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,,企业版用户,2023-04-20 00:00:00,爱英格知,,,,-18
fb-approval-1473,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,班级/排课/课时/考勤；订单/合同/报课/收费,老师好，学生报一整套班课（班课里面固定课时），中途插班进入这个班课，前面课程没有上，转一对一，校校系统怎么操作,学生班课部分课程需要转一对一，如何操作,把学生转一对一课程的金额和相应课时做下退费操作，选择退到学生余额里。然后让销售在“学员”里做续费订单，选择一对一班级，选择用余额去支付，走完签约流程后，系统会生成一对一班级，发起排课申请,把学生转一对一课程的金额和相应课时做下退费操作，选择退到学生余额里。然后让销售在“学员”里做续费订单，选择一对一班级，选择用余额去支付，走完签约流程后，系统会生成一对一班级，发起排课申请,,企业版用户,2024-06-05 00:00:00,新洲际,,,,-18
fb-approval-1474,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,订单/合同/报课/收费；权限/角色/公池,整个合同打出来比较乱，共6页纸，这个是什么权限可以编辑呢，或者在哪里调整，麻烦指导一下,合同导出部分格式有误，如何调整,模板格式有误，校长/教务可以在设置-合同模板调整,模板格式有误，校长/教务可以在设置-合同模板调整,,企业版用户,2023-12-18 00:00:00,牛学,,,,-19
fb-approval-1475,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,订单/合同/报课/收费；权限/角色/公池,这个是销售管理的身份，没有确认退费的选项,销售管理在退费管理没有确认退费的选项,这个订单还没进行退费审批,这个订单还没进行退费审批,,企业版用户,2023-04-11 00:00:00,爱英格知,,,,-25
fb-approval-1476,转人工/暂不入库,,sales,销售库,销售,使用问题,已处理,浏览器/网络/缓存；订单/合同/报课/收费,电子合同实际填写年月日和预览显示不一致,电子合同实际填写年月日和预览显示不一致,浏览器使用问题,浏览器使用问题,f78f8c4a2b148d220fff8b6a0a8409d.png,企业版用户,2023-12-22 00:00:00,牛学,,,,-30
fb-approval-1477,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,,你好，校校教务系统如何删除多余教室名称,教务如何删除上课地点,校长/教务在设置里打开教学相关可以编辑上课地点,校长/教务在设置里打开教学相关可以编辑上课地点,b29e23f663d1a6a9ff4ba86820ee925.png,企业版用户,2023-08-02 00:00:00,楚才,,,,-33
fb-approval-1478,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,老师，像这种学员名字我之前写错了，改过来了但是合同它不会变，咋办呢,学生名字修改之后，订单没有同步,如果没有保存，是会同步更新的，如果有保存过或编辑或合同，在合同这里切换一下模板保存，在切换回来,如果没有保存，是会同步更新的，如果有保存过或编辑或合同，在合同这里切换一下模板保存，在切换回来,a6f6bb315950b79f703abe141bf0619.png,企业版用户,2023-07-18 00:00:00,孚外,,,,-33
fb-approval-1479,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,那您能帮我把后面那个合同删掉吗 我直接重新录一个,取消订单流程,已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,1db0e5e68139882631bb6200888107b.png,企业版用户,2023-03-31 00:00:00,思潮,,,,-33
fb-approval-1480,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,订单/合同/报课/收费,我这个录入错了，所以有两个订单，其中一个已经订单退费了，为什么还在学员账户里,学生有一个已经订单退费了，为什么还在学员账户里,左边导航栏点击订单，在退费管理页面，需要点击确认退费,左边导航栏点击订单，在退费管理页面，需要点击确认退费,"8643c6ca064d1168bba1d823533307c.png,808d8d17514ec92bc68e91169c73fa9.png",企业版用户,2023-03-26 00:00:00,方隅,,,,-33
fb-approval-1481,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,订单/合同/报课/收费,合同签名这一块儿，怎么出现了这个情况，就是我们正常签名，包括昨天其实都有用，也没有出现过这个情况，为什么今天一打开就说口令错误？,合同签名，打开的时候出现口令错误,可能是打开时，把前面的 【口令】：9055 也给带过去了，新链接正常,可能是打开时，把前面的 【口令】：9055 也给带过去了，新链接正常,0e50858569f90e4c5e950112e8725935.mp4,企业版用户,2023-02-26 00:00:00,HUGE,,,,-33
fb-approval-1482,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考,您好，我明明按照一模一样的格式录入的，可是整体预览的时候会出现好多问题，有的没有空格，有的空格两行了，有的全部乱了，这个怎么处理,自有题库预览格式不对,如果是复制的内容，可能会有格式冲突，可以清除下格式，删除换行重新操作下,如果是复制的内容，可能会有格式冲突，可以清除下格式，删除换行重新操作下,"877d4eb12faa1acc90de42329ce7a4b.png,c9f7a45aac5e2d79cada8821b33dcb0.png,5522af221660f15b6e7ae10944aedd9.png",企业版用户,2023-09-12 00:00:00,守壹私塾,,,,-33
fb-approval-1483,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,老师好，请问自己系统录入的题目，如果录错了怎么删除啊？最右面那个删除选项是灰色的,机构题库录入的题怎么删除,需要题目数量小于0才可以删除，老师可以在题目详情里先把之前录入的题目删除,需要题目数量小于0才可以删除，老师可以在题目详情里先把之前录入的题目删除,a0969dd50062a45f170209ddeb71ce0.png,企业版用户,2023-03-21 00:00:00,庭思,,,,-33
fb-approval-1484,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,,批量预占某位老师的时间 取消其中一天就全部取消了 可以在取消某一天的同时不影响其他预占吗？,批量预占某位老师的时间 取消其中一天就全部取消了,同一个老师一次性预占算一条数据，删除的话就这个老师本次预占的就都删除了，可以点进去编辑，不删除,同一个老师一次性预占算一条数据，删除的话就这个老师本次预占的就都删除了，可以点进去编辑，不删除,,企业版用户,2023-09-05 00:00:00,爱英格知,,,,-36
fb-approval-1485,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,请问怎么建立电子合同,如何建立电子合同,先在校长/教务端的设置里，添加电子合同模版，销售端，创建订单后，电子“电子合同”，选择相应的合同模版即可,先在校长/教务端的设置里，添加电子合同模版，销售端，创建订单后，电子“电子合同”，选择相应的合同模版即可,,企业版用户,2023-09-17 00:00:00,阿基米德,,,,-36
fb-approval-1486,转人工/暂不入库,,academic,教务库,教务,使用问题,已处理,订单/合同/报课/收费,老师你好，就是我们同一个学员要一次性签两个合同，就是他第一个合同编辑，以后他第二个合同就无法编辑。 就是我第一个编辑保存以后，然后再编辑第二个，第一个就没有了。,学生要一次性签两个合同，老师第一个编辑保存以后，然后再编辑第二个，第一个就没有了。,一个订单只能有一个合同，两个合同需要再创建一个订单,一个订单只能有一个合同，两个合同需要再创建一个订单,,企业版用户,2023-07-20 00:00:00,肯杉,,,,-36
fb-approval-1487,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,,现在我需要怎么样才能启用暂时停用了的大纲？,停用了的大纲怎么重新启用,停用了的大纲不能重新启用，需要技术手动恢复，客户经理已沟通,停用了的大纲不能重新启用，需要技术手动恢复，客户经理已沟通,,企业版用户,2023-03-09 00:00:00,问鼎,,,,-36
fb-approval-1488,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,订单/合同/报课/收费,你好老师， 就是这个系统里面订单可以删除吗？已确认订单删除,,未确定订单：申请退费 -> 退费审批 -> 确认退费 ->取消订单 已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,未确定订单：申请退费 -> 退费审批 -> 确认退费 ->取消订单 已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,,企业版用户,2023-02-27 00:00:00,国际部备考派,,,,-36
fb-approval-1489,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,订单/合同/报课/收费,你好老师， 就是这个系统里面订单可以删除吗？已确认订单删除,系统里面已确认订单怎么删除,未确定订单：申请退费 -> 退费审批 -> 确认退费 ->取消订单 已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,未确定订单：申请退费 -> 退费审批 -> 确认退费 ->取消订单 已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,,客户数据2月,2023-02-27 00:00:00,国际部备考派,,,,-36
fb-approval-1490,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,订单/合同/报课/收费,这个订单 我怎么退费,订单退费如何操作,未确定订单：申请退费 -> 退费审批 -> 确认退费 ->取消订单 已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,未确定订单：申请退费 -> 退费审批 -> 确认退费 ->取消订单 已确定订单：申请退费 -> 退费审批 -> 确认退费 ->回退订单->取消订单,,客户数据5月,2023-05-15 00:00:00,思潮,,,,-36
fb-approval-1491,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考,我这边是顾问端口，已经给学生发送了测试题，她已经在做题，因为一些事情 需要重新进入做题，我无法在后台看到她的记录，强行结束做题，请问是需要她自己结束后 我才能看到吗？,入学模考如何重新做，后台无法中断学生答题,同一个号码，同一套试卷只能做一次，再次进入只能继续答题，需要重新做的话，可以换一个号码，或者可以把潜客信息删除，就可以重新做,同一个号码，同一套试卷只能做一次，再次进入只能继续答题，需要重新做的话，可以换一个号码，或者可以把潜客信息删除，就可以重新做,,企业版用户,2023-09-22 00:00:00,超级学长,,,,-36
fb-approval-1492,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,待退费的订单后需要怎么操作,如何操作退费,已发送帮助中心,已发送帮助中心,2ac800a088aa56c99270486c240d4a3.png,企业版用户,2024-08-20 00:00:00,芝青藤,,,,-39
fb-approval-1493,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,订单/合同/报课/收费,我只是想先做个测试 这里这么智能的吗 能识别什么是公章？不上传公章就不能保存啦，这个先解决一下吧 我在测试电子合同,上传了公章图片但是提示没有公章,没有选中公章,没有选中公章,4240152a6ca2c43dd4a7f26b698b1a4.png,企业版用户,2023-12-27 00:00:00,innoV,,,,-39
fb-approval-1494,转人工/暂不入库,,teacher,老师库,老师,操作疑问,已处理,题库/录题/单词书/模考,麻烦问下这个词汇如果有录入错误得能帮忙修订麽,如何修改错误的单词,单词书可以修改或删除,单词书可以修改或删除,87b19bdd5ca98b174ce97f8b8d93979.png,企业版用户,2023-10-26 00:00:00,英廷,,,,-39
fb-approval-1495,转人工/暂不入库,,teacher,老师库,老师,使用问题,已处理,题库/录题/单词书/模考,小助手好，我想帮学生上传这个模板，建立本地词库，上传的时候显示格式不对，是哪里需要注意的么,单词书上传词表的时候显示格式不对,上传的文档有空词表，需要删除后再上传,上传的文档有空词表，需要删除后再上传,"e764ca5205d5b9547315ea866b95e46.png,660e45e418a04a04827b9ef0ed7663b.png",企业版用户,2023-07-05 00:00:00,英廷,,,,-39
fb-approval-1496,转人工/暂不入库,,principal,校长库,校长,操作疑问,已处理,订单/合同/报课/收费,比如我今天来不及输入昨天的收款，但是我想统计的是自然月的收入,如何修改订单支付时间,没开通销售系统的：1，管理员端也有有订单管理的功能tab，可以在订单详情里面修改支付时间。2，学员管理那里，还是有“合同”那个功能tab，能看到合同详情。,没开通销售系统的：1，管理员端也有有订单管理的功能tab，可以在订单详情里面修改支付时间。2，学员管理那里，还是有“合同”那个功能tab，能看到合同详情。,c200162d38a902cbdffd55411662d9c0_.jpg,企业版用户,2024-02-06 00:00:00,oasis,,,,-41
fb-approval-1497,转人工/暂不入库,,principal,校长库,校长,使用问题,已处理,订单/合同/报课/收费,后台更改了电子合同，销售端没有更新，合同里的公司名称由深圳蔚来改成深圳英卓,校长更改了合同模板，订单合同没有同步更新,电子合同编辑保存之后，就是订单独有的了，所以编辑后台模板，订单合同是不会变的。 可以在电子合同这儿，先选择另一个模板保存，保存后再调整回需要使用的合同,电子合同编辑保存之后，就是订单独有的了，所以编辑后台模板，订单合同是不会变的。 可以在电子合同这儿，先选择另一个模板保存，保存后再调整回需要使用的合同,d907195d7465ff020566b8cb4eb0afd9_.png,企业版用户,2023-05-15 00:00:00,英卓,,,,-41
fb-approval-1498,转人工/暂不入库,,principal,校长库,校长,使用问题,已处理,订单/合同/报课/收费,为什么系统里面的合同（黄色高亮出来的这一句话），在导出下载的pdf文件中不显示呢？,合同导出为pdf时，有一句话未显示,这句话里存在两个格式，解决方法: 1：将这句话复制到记事本或者文档里，再重新复制这句话到合同模板 2：合同模板录入是选择清除格式，手动编辑或者使用格式刷统一格式,这句话里存在两个格式，解决方法: 1：将这句话复制到记事本或者文档里，再重新复制这句话到合同模板 2：合同模板录入是选择清除格式，手动编辑或者使用格式刷统一格式,0cbdabeda6a739a125ae2508652f0dd.jpg,企业版用户,2023-04-05 00:00:00,HUGE,,,,-41
fb-approval-1499,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,,像这个我提交错了想撤回，怎么操作,潜客沟通信息怎么删除,沟通信息目前不能删除，为了保障信息留存，如果需要删除的话需要技术后台操作,沟通信息目前不能删除，为了保障信息留存，如果需要删除的话需要技术后台操作,8d645a81971490e67d5eb9e9c3d48ef.png,企业版用户,2023-04-05 00:00:00,青澜,,,,-41
fb-approval-1500,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,,请问销售端的客户类别这栏信息可以整理一下吗？如果我想把这个精读研修从客户类别这里删掉，怎么操作呢,如何删除客户类别,点击需要删除的客户类别，找到对应学生，在信息编辑里删除客户类别信息再保存，就可以删除这个客户类别了,点击需要删除的客户类别，找到对应学生，在信息编辑里删除客户类别信息再保存，就可以删除这个客户类别了,"a3bfb98fa2a09d2b91370df964e34ba.png,dc368cc8777145e39ba3a102fe373a9.png",企业版用户,2023-03-30 00:00:00,米高,,,,-41
fb-approval-1501,转人工/暂不入库,,sales,销售库,销售,操作疑问,已处理,订单/合同/报课/收费,老师，这个合同 签不了是怎么回事呢第一次遇到这个事情,合同签名时提示需要重新设置,需要在合同预览那里，看下公章和签名的位置，调整一下,需要在合同预览那里，看下公章和签名的位置，调整一下,f13f9d7aaae09500068e294fd75ddd5.jpg,企业版用户,2023-07-11 00:00:00,思潮,,,,-41
fb-approval-1502,转人工/暂不入库,,sales,销售库,销售,使用问题,已处理,订单/合同/报课/收费,老师们好，系统里的合同和课程可以匹配起来吗？输入了报名的课程，在系统的合同里可以自动填充报名课程，这个可以设置一下吗？订单完成后，点击查看合同详情，但是合同上没有对应的报名课程的信息,合同输入了课程，但是订单合同没有同步,在合同模板编辑里，插入对应变量，会自动同步,在合同模板编辑里，插入对应变量，会自动同步,99b6979d21d1805662d4124b498aa52.jpg,企业版用户,2023-06-29 00:00:00,七嘉,,,,-41
fb-approval-1503,转人工/暂不入库,,sales,销售库,销售,使用问题,已处理,订单/合同/报课/收费,你好家长说无法提交这个签字,家长无法提交合同签名,没有设置合同公章和签名的位置，位置不对所以家长签不了字,没有设置合同公章和签名的位置，位置不对所以家长签不了字,6a277fe4521c99eefbafe0ba4eed8d1.jpg,企业版用户,2023-06-09 00:00:00,睿途,,,,-41
fb-approval-1504,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,然后请问我们销售收费后，能设置学生的一些基本信息给后端看么,销售如何设置学生的基本信息让老师看到,可以在学员管理填写回访记录,可以在学员管理填写回访记录,,企业版用户,2024-02-28 00:00:00,新洲际,,,,-42
fb-approval-1505,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,老师”退费审核通过”和“退费成功”有什么区别，怎么才能退费成功？,”退费审核通过”和“退费成功”有什么区别，怎么才能退费成功,帮助中心文档可解决,帮助中心文档可解决,,企业版用户,2023-08-01 00:00:00,英卓,,,,-42
fb-approval-1506,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,这个已经录入合同的怎么取消订单呀？,已确认订单如何取消,已发送帮助中心链接,已发送帮助中心链接,,企业版用户,2023-07-12 00:00:00,肯杉,,,,-42
fb-approval-1507,转人工/暂不入库,,academic,教务库,教务,操作疑问,已处理,订单/合同/报课/收费,电子合同模板是在哪里添加？,如何添加电子合同模板,合同模板在设置—销售相关中添加,合同模板在设置—销售相关中添加,,企业版用户,2023-04-10 00:00:00,莉创,,,,-42
