review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,suggested_answer,date,customer,manager,owner,review_note,score
fb-approval-0377,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；布置作业页面,这个问题解决了吗 我目前看 吴孟远的账户 还是没显示的,布置记录没有显示,等老师回复,2026-03-11,菁鹰,,,,37
fb-approval-0378,改写后入库,,teacher,老师库,老师,使用问题,客户未回复,作业/布置/批改/反馈；布置作业页面,请问一下，系统更新之后，之前给学生布置的作业的记录是都清除了么？,雅思/托福，之前的作业布置记录消失了,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-05,拓格教育,,,,37
fb-approval-0379,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；知识点,您好，布置作业里面的【题型训练】，题型筛选有错误。我选的目的题，出来了好几个插入题和推理题,新托福题型筛选不准确,@李璐 处理,2026-04-18,新航道北京,,,,37
fb-approval-0380,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；答题录屏,校校您好，这个答题记录转半天，直接卡了，帮忙看看什么问题？,答题录屏导致卡顿闪退,测试反馈可能是视频比较大导致的,2026-04-29,曼哈顿国际,,,,37
fb-approval-0381,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；答题录屏,麻烦帮忙看一下这份作业，答题时间真的只有这么短么,答题时间疑问,看单题答题时长是对的,2026-03-16,新航道杭州,,,,37
fb-approval-0382,改写后入库,,teacher,老师库,老师,使用问题,处理中,作业/布置/批改/反馈；系统题目,这些能再往上移吗，是指数，现在这样我怕学生看着像直接乘以,反馈SAT指数显示不明显,李璐确认,2026-06-02,有明教育,,,,37
fb-approval-0383,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；系统题目,您好，我们发现系统自动生成的单词题有错误，这个可以修改吗？,题目错误,和老师反馈过了,2026-03-29,海归湾,,,,37
fb-approval-0384,改写后入库,,teacher,老师库,老师,使用问题,客户未回复,作业/布置/批改/反馈；结果页,正确率系统无法自行核对,反馈听翻无法计算正确率,等老师提供结果页,2026-06-09,乐普思,,,,37
fb-approval-0385,改写后入库,,teacher,老师库,老师,操作疑问,处理中,作业/布置/批改/反馈；结果页,老师好，麻烦看一下这个学生的口语评分是怎么得出来的，TI四个题目分别是2，1，0，1 但系统给分3.5。谢谢,反馈分数不准确,李璐确认,2026-06-06,新航道北京,,,,37
fb-approval-0386,改写后入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；结果页,校校您好！老师端反馈：系统更新过后有个智能评分，手动输入每项小分，但是不知道为什么最后打分对不上，比如这个LR评分，每项都输入5.5，但是系统自动打成LR6.0，请问是怎么回事呢,雅思分数问题,李璐确认,2026-05-28,曼哈顿国际,,,,37
fb-approval-0387,改写后入库,,teacher,老师库,老师,使用问题,未复现,作业/布置/批改/反馈；结果页,学生说不改语法错误了,基础语法批改没有显示,等回复,2026-03-13,琢思未来,,,,37
fb-approval-0388,改写后入库,,teacher,老师库,老师,使用问题,客户未回复,作业/布置/批改/反馈；结果页,两位老师，我在校校上批改学生托福口语作业时，明明已经在题目界面做了各维度的分数修改，但考试结果界面的总分数却没有同步修改，每次都得手动更改成绩，这个能改善吗？,结果页分数没有修改同步,等老师提供结果页,2026-03-08,新航道北京,,,,37
fb-approval-0389,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；结果页,现在系统是不给改写作的语法错误了么,没有语法批改,客户回复已经好了,2026-03-07,琢思未来,,,,37
fb-approval-0390,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；结果页,正常应该我选中之后就可以直接写评语或者改正的 之前都是这样的 现在没有那些选项了,结果页无法批改,等老师回复,2026-02-27,琢思未来,,,,37
fb-approval-0391,改写后入库,,teacher,老师库,老师,操作疑问,不处理,作业/布置/批改/反馈；结果页,老师，学生都提交了，但是还是显示进行中，是什么情况呀？,学生提交作业后结果页显示进行中,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-01-26,新航道武汉,,,,37
fb-approval-0392,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；结果页,老师，新托福口语0-5和0-30的转换细则可以看一下吗？ 学生两个部分分别是3和3.5，总分显示只有11,新托福分数转换问题,批改老师修改了分数,2026-01-19,新航道上海,,,,37
fb-approval-0393,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；结果页,这个链接小作文没有批改框，麻烦处理一下谢谢,作文批改框问题,有道批改失败导致，需要技术重新提交,2026-01-05,曼哈顿国际,,,,37
fb-approval-0394,改写后入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,hello想问一下 给学生布置雅思模考 从哪边进去呢？,如何布置作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-06-06,骐绩国际,,,,37
fb-approval-0395,改写后入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,你好，我现在在组一套新托福阅读题，选了 router 和 upper module 的题目，并把整套卷子的总时长设置为 18 分钟。但在预览时发现：系统会自动把 router 题分到 M1（18分钟），而 upper module 题分到 M2（也单独计时18分钟），导致整套题被拆成两个模块。但我的需求是：希望所有题目合并在同一个模块（M1）中，并共享总时长18分钟。请问这种情况应该如何设置或调整？,要能设置总共试卷的时长,需要再确认下布置逻辑,2026-04-16,承读教育,,,,37
fb-approval-0396,改写后入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,老师好，我这边校校上布置学生作业模考，已经选好了的一个科目试题切换到选择其他科目的时候原本选好的就没有了是什么情况呢,切换科目后题目消失,已二次,2026-04-12,中鼎,,,,37
fb-approval-0397,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,咱们系统里的ap题我们不能用吗,题库关联后作业布置界面还是不能选择模考测试,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-27,睿臻,,,,37
fb-approval-0398,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,请问现在词库是没有搜索功能了吗？,布置作业界面不显示单词书搜索框,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-17,百获教育,,,,37
fb-approval-0399,改写后入库,,teacher,老师库,老师,操作疑问,客户未回复,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,老师，新托福题库是有bug嘛？这种情况已经发现好几次啦：选择题目的时候明明勾选了，但一点击“布置”按钮，已勾选的部分题目却布置不上，这是怎么回事呀？,作业勾选了但是无法布置,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-12,新航道,,,,37
fb-approval-0400,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；布置作业页面,还有一个是现在“模考测试”点进去，剑雅的题库没有了,模考测试筛选“剑桥雅思”后，不会显示题目，要再筛选一次具体序号,更新引起的问题,2026-03-12,硕果国际,,,,37
fb-approval-0401,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；机构题库,为什么我们手机不能布置机构题库,机构题库无法布置作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-12,Vantage,,,,37
fb-approval-0402,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；机构题库,李老师好，系统里的新托福篇章跟读是临时下架了吗,机构题库无法布置作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-12,南京学了么,,,,37
fb-approval-0403,改写后入库,,teacher,老师库,老师,操作疑问,客户未回复,作业/布置/批改/反馈；题库/录题/单词书/模考；结果页,另外我们机构题库里面布置阅读题,老师端打不开结果页,已二次,2026-04-19,壹思唯,,,,37
fb-approval-0404,改写后入库,,teacher,老师库,老师,使用问题,客户未回复,作业/布置/批改/反馈；题库/录题/单词书/模考；结果页,老师好 布置模考的时候明明没有显示答案，但是学生的页面为什么能看到正确答案？,选择了隐藏答案，结果页选项会显示正确答案的绿色,问老师要结果页链接,2026-04-06,壹思唯,,,,37
fb-approval-0405,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；结果页,请问一下 校校模考批改界面没有显示ai批改怎么办呀？,老师说分数没有批改出来,看了是有分数,2026-03-21,新航道,,,,37
fb-approval-0406,改写后入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；结果页,这俩是学生的试卷链接 没办法做批注,作文不能手动批改,我试了试可以批注的,2026-03-15,琢思未来,,,,37
fb-approval-0407,改写后入库,,student,学生库,学生,使用问题,未复现,音频/录音/听力；答题,辛苦看一下听力音频播放不全的问题,学生开VPN了(下午关了vpn以后还是卡顿，但是有好转一点,回复了老师,2026-03-27,秒懂,,,,36
fb-approval-0408,改写后入库,,student,学生库,学生,操作疑问,客户未回复,音频/录音/听力；答题,老师我这个录音的功能好像有点异常,无法录音,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-03-24,秒懂,,,,36
fb-approval-0409,改写后入库,,student,学生库,学生,使用问题,不处理,音频/录音/听力；答题,学生说还是不行 她在新加坡 不知道是否在国外有影响,海外学生音频无法加载,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-03-24,洒脱教育,,,,36
fb-approval-0410,改写后入库,,student,学生库,学生,使用问题,客户未回复,音频/录音/听力；答题,老师您好，孩子做雅思听力测试的时候中途电脑没电关机退出了，重新进入之后，听力Part4还没有播放就自动提交了，这是什么原因啊,音频没有播放完毕就自动提交了,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-03-08,新航道北京,,,,36
fb-approval-0411,改写后入库,,student,学生库,学生,使用问题,已处理,音频/录音/听力；答题,麦也是正常开通的 电脑的声音也测试过了也正常,无法录音,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-03-02,竞知学堂,,,,36
fb-approval-0412,改写后入库,,student,学生库,学生,使用问题,已处理,音频/录音/听力；答题,学生还在做题，刚选了一个就重新放录音了,答题过程中音频会重复播放,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-02-24,新航道北京,,,,36
fb-approval-0413,改写后入库,,student,学生库,学生,使用问题,不处理,音频/录音/听力；答题,老师们 新托福的听力这边经常会出现音频还没放完就出题的情况，请问这个问题最近会被解决吗,学生自身问题,技术查看未处理,2026-01-05,独课,,,,36
fb-approval-0414,改写后入库,,student,学生库,学生,使用问题,不处理,音频/录音/听力；题库/录题/单词书/模考；单词书,您好，学生在手机端做单词测试时为什么经常会出现听力单词没有音频呢,词组没有音频,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-03-25,深圳英卓,,,,36
fb-approval-0415,改写后入库,,teacher,老师库,老师,使用问题,已处理,音频/录音/听力；知识点,老师，还是很多分类错的。 听力部分，这些conversation都分成了听答选择,新托福知识点分类错误,@李璐 处理,2026-04-12,飞虎,,,,36
fb-approval-0416,改写后入库,,teacher,老师库,老师,使用问题,,音频/录音/听力；系统题目,您好，打扰了，新托福口语 - 样题第2套的listen and repeat 题型的音频有问题，7句话音量大小不一，请问可以检查调整下么？总体上学生反应说listen and repeat的音量偏小,音频问题,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-06-06,超级学长,,,,36
fb-approval-0417,改写后入库,,teacher,老师库,老师,使用问题,已处理,音频/录音/听力；系统题目,辛苦教研老师看一下,题目更换以后听力原文需要重新生成,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-04-23,秒懂,,,,36
fb-approval-0418,改写后入库,,teacher,老师库,老师,操作疑问,客户未回复,音频/录音/听力；系统题目,你好，学生反映听力做的时候音频很卡，请问可以排查一下原因吗？,听力音频卡顿,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-04-11,大兵国际,,,,36
fb-approval-0419,改写后入库,,teacher,老师库,老师,操作疑问,已处理,音频/录音/听力；系统题目,那有没有可能是他们的那套题音频音频质量没有问题,音频模糊/卡顿,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-02-02,GE-Elite,,,,36
fb-approval-0420,改写后入库,,teacher,老师库,老师,操作疑问,已处理,音频/录音/听力；系统题目,新托福的音频都是美音吗,新托福音频口音,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,2026-01-30,throughout,,,,36
fb-approval-0421,改写后入库,,teacher,老师库,老师,使用问题,不处理,音频/录音/听力；题库/录题/单词书/模考；单词书,校校助理好，我们雅思听力语料库这本单词书，单词复数英式发音基本上都有，但是美式发音就会有好几个没有s,有部分复数单词的s没有发音,客户未回复,2026-02-28,曼哈顿国际,,,,36
fb-approval-0422,改写后入库,,teacher,老师库,老师,操作疑问,已处理,音频/录音/听力；题库/录题/单词书/模考；机构题库,我们机构题库的冲刺2 的听力音频 是有错位的,等老师回复,已二次确认,2026-03-30,壹思唯,,,,36
fb-approval-0423,改写后入库,,teacher,老师库,老师,使用问题,已处理,音频/录音/听力；题库/录题/单词书/模考；知识点,以及目前新托福中的题型分类，不知道咱们这边是做到什么阶段了。 我目前在题库里看到标的好多是不对的。 听力中response 题 有标注成 细节题，目的题等各种题型的。所以想问一下，咱们这个添加知识点，是人还是AI操作的呢,新托福知识点,新托福知识点,2026-03-27,飞虎,,,,36
fb-approval-0424,改写后入库,,teacher,老师库,老师,使用问题,不处理,音频/录音/听力；题库/录题/单词书/模考；题库,老师，我们看到系统界面更新了。但是雅思题目貌似丢失了部分，包括真题汇编的听力部分，以及我们提供的26套听力题,雅思题目有部分不见了,等老师回复,2026-03-05,百获教育,,,,36
fb-approval-0425,改写后入库,,student,学生库,学生,操作疑问,客户未回复,浏览器/网络/缓存；答题,点了确认一直是这个状态,看着像浏览器或者网络问题,已二次,2026-04-18,新航道上海,,,,35
fb-approval-0426,改写后入库,,teacher,老师库,老师,使用问题,不处理,浏览器/网络/缓存；答题录屏,老师们，这个学生答题录频情况后台只有一小部分，不完整，麻烦看下是啥原因哦,答题录屏不完整,使用edge浏览器,2026-03-07,NewWay,,,,35
fb-approval-0427,改写后入库,,teacher,老师库,老师,使用问题,已处理,浏览器/网络/缓存；结果页,这个填空所有的题目学术都填了，但是它显示没有填 用的也是谷歌的浏览器 这个问题好像也不止一次了。,学生作答后结果页没有显示,学生数据处理了，具体原因还不确认,2026-03-05,秒懂,,,,35
fb-approval-0428,改写后入库,,academic,教务库,教务,使用问题,已处理,班级/排课/课时/考勤；智能排课,老师您好，排课的上课时长可以改动吗？目前想设置40分钟一节课,智能排课上课时长没有40分钟,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,2026-02-28,奇迹说,,,,34
fb-approval-0429,改写后入库,,academic,教务库,教务,使用问题,未复现,班级/排课/课时/考勤；班级,我想问下这个班级里面 超时这个筛选 好像不是很全 这个逻辑是啥呢,超时的班级筛选后不显示,老师，您可以先检查班级课时、学生所在班级和转入班级配置是否完整；如果提示无剩余课时，通常需要先确认目标班级是否设置了总课时。,2026-05-04,Keystone,,,,34
fb-approval-0430,改写后入库,,academic,教务库,教务,使用问题,已处理,班级/排课/课时/考勤；课消统计,已经修改好的，但是仍然没有记录，帮忙看下是哪儿的操作问题呗，或是帮忙看下， 如果建立班级排课，课消后，修改课程类型变更，能把已消耗的部分数据也能更新进去伟新课程类型吗。,修改考勤后还是没有课消,有课消,2026-03-12,高顿紫藤,,,,34
fb-approval-0431,改写后入库,,teacher,老师库,老师,操作疑问,已处理,权限/角色/公池；小程序/公众号/二维码；小程序,你好，请问我用小程序登陆，怎么切换身份,小程序无法切换身份,已二次,2026-01-06,图钉教育,,,,33
fb-approval-0432,改写后入库,,teacher,老师库,老师,使用问题,不处理,权限/角色/公池；题库/录题/单词书/模考；机构题库,老师，你好，这个机构题库，我们录入的时候，点击了共享，但是，在共享试卷里看不到,老师看不到共享试卷,等老师回复,2026-02-24,楹冠国际,,,,33
fb-approval-0433,改写后入库,,sales,销售库,销售,使用问题,不处理,权限/角色/公池；题库/录题/单词书/模考；入学模考,于子婷这个学生现在查不到了，辛苦帮忙看下，刚才还有呢,公池里没有搜索到学生入学模考结果,老师，这个一般和账号角色或权限有关。您可以先确认当前账号是否有对应功能权限；如果需要让其他角色查看，需要在权限配置里开通对应模块。,2026-01-19,中鼎,,,,31
fb-approval-0434,改写后入库,,sales,销售库,销售,操作疑问,客户未回复,浏览器/网络/缓存；题库/录题/单词书/模考；入学模考,老师，请问我们的入学模考推荐人怎么都没有啦？,估计是浏览器/网址问题，等回复,已二次确认,2026-03-29,孚外教育,,,,27
fb-approval-0435,改写后入库,,teacher,老师库,老师,使用问题,未复现,作业/布置/批改/反馈；布置作业页面,请问今天是升级改版了吗？托福阅读部分也到处都是错误,点击不同链接，点开都是同一篇文章,未复现,2026-03-05,新航道北京,,,,27
fb-approval-0436,改写后入库,,sales,销售库,销售,使用问题,不处理,权限/角色/公池；公池,你好，是不是校校的手机端，现在没有资源搜索功能了？,公池没有搜索按钮了,老师，这个一般和账号角色或权限有关。您可以先确认当前账号是否有对应功能权限；如果需要让其他角色查看，需要在权限配置里开通对应模块。,2026-03-09,朗思教育,,,,25
fb-approval-0437,改写后入库,,sales,销售库,销售,使用问题,不处理,权限/角色/公池；题库/录题/单词书/模考；入学模考,是不同的试卷，一个词汇量测试，一个雅思模考，学生说都答了，但是看不到雅思模考那份,学生作答了两份入学模考，只能看到一份,没有查到作答记录,2026-01-20,东西方,,,,25
fb-approval-0438,改写后入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；答题,老师，您好，家长校校系统的链接登陆后 没办法测试，请问怎么解决一下呢,入学模考链接无法打开,试了是可以进入的，让老师那边复制链接再试试,2026-04-07,新航道北京,,,,14
fb-approval-0439,改写后入库,,student,学生库,学生,使用问题,不处理,客户端,你们的app不行,客户端无法更新,等回复,2026-06-05,亿希教育,,,,8
fb-approval-0440,改写后入库,,student,学生库,学生,操作疑问,处理中,答题,答题过程中，可以和 SAT 一样highlight吗,GRE是否可以highlight,李璐确认,2026-06-03,飞虎,,,,8
fb-approval-0441,改写后入库,,student,学生库,学生,使用问题,不处理,答题,老师们 这个咋回事儿呀,新托福写作题点击next无效,等回复,2026-05-08,孚外教育,,,,8
fb-approval-0442,改写后入库,,student,学生库,学生,使用问题,已处理,答题,学生洁面一直出现这个是什么原因？,学生答题界面显示 检测到用户无操作，暂停录屏,取消提示,2026-04-01,菁鹰,,,,8
fb-approval-0443,改写后入库,,student,学生库,学生,使用问题,不处理,答题,有个单词生物的相关的，我在平板上读收不到音,单词没有发音,录视频,2026-03-31,秒懂,,,,8
fb-approval-0444,改写后入库,,student,学生库,学生,操作疑问,客户未回复,答题,请帮忙看一下这个海外学生的账户为什么一直崩溃？,海外学生无法使用,已二次确认,2026-03-31,北京至简,,,,8
fb-approval-0445,改写后入库,,student,学生库,学生,使用问题,不处理,答题,老师 那个口语复述题 为啥我说完它就卡顿了,新托福口语卡顿无法进行下一步,学生用的Safari,2026-03-21,秒懂,,,,8
fb-approval-0446,改写后入库,,student,学生库,学生,使用问题,未复现,答题,最近很多这种口语题做不了的,新托福repeat题无法作答,老师后续未回复,2026-03-19,秒懂,,,,8
fb-approval-0447,改写后入库,,student,学生库,学生,使用问题,客户未回复,答题,校校系统上，写作在写的过程中，如果单词拼错了，系统会给下划线标出来，这个可以取消吗？ 因为真考的时候系统是不会提醒拼写错误的，学生平常养成了依赖系统提醒的问题 考试不好改,作文会显示红色波浪线,等回复,2026-03-15,浙江澜大,,,,8
fb-approval-0448,改写后入库,,student,学生库,学生,操作疑问,客户未回复,答题,剑桥雅思真题阅读13-3-3 29题A选项选不了，这一个区域跟别的颜色也不一样,未回复,已二次,2026-03-14,新航道武汉,,,,8
fb-approval-0449,改写后入库,,student,学生库,学生,使用问题,客户未回复,答题,平板用safari 为什么会出现这个情况,新托福ipad safari无法正常完成complete the words,等老师发录屏,2026-03-11,秒懂,,,,8
fb-approval-0450,改写后入库,,student,学生库,学生,使用问题,不处理,答题,老师好 是不是如果SAT套题练习 我们不设置限时模式 学生做题的时候看到的倒计时是不动的呀,SAT倒计时没有反应,题型训练,2026-03-04,东西方,,,,8
fb-approval-0451,改写后入库,,student,学生库,学生,操作疑问,已处理,答题,老师，托福academic talk目前一道题是给60秒钟时间，是不是太多了？,新托福答题时间,@李璐 确认,2026-01-24,新航道北京,,,,8
fb-approval-0452,改写后入库,,student,学生库,学生,使用问题,不处理,结果页,老师您好，刚刚学生用有鱼1号登陆作题，提交之后记录全都没有了，辛苦您这边帮忙看看是什么情况呀,答题记录全部消失了,查了数据学生只有3个题目有提交,2026-04-04,有鱼,,,,8
fb-approval-0453,改写后入库,,student,学生库,学生,使用问题,未复现,结果页,老師～我錄製起來了，今天是第10題，我拖進去的單詞沒有顯示（雖然我寫錯了[骷髅],结果页没有显示学生填写的答案,未复现，发给技术确认中,2026-03-14,秒懂,,,,8
fb-approval-0454,改写后入库,,student,学生库,学生,操作疑问,客户未回复,结果页,学生选了，系统没有显示,结果页没有显示学生答案,已二次,2026-03-14,至真国际,,,,8
fb-approval-0455,改写后入库,,student,学生库,学生,使用问题,不处理,结果页,请问老师 iPad用Google Chrome是否会出现这个问题,结果页显示的答案和学生实际选择的不符,等结果页,2026-02-25,上海宾藤,,,,8
fb-approval-0456,改写后入库,,student,学生库,学生,使用问题,不处理,结果页,老师好，想问问这个情况是正常的吗？可以如何避免吗？谢谢老师,新托福选择了但是没有显示,从录屏上看就是学生没填,2026-01-26,北京睿途,,,,8
fb-approval-0457,改写后入库,,student,学生库,学生,使用问题,不处理,结果页,您好，这边学生反映这个练习开始了但是不知道为什么时间结束显示学生没填答案，您能否后台看一下是什么原因呢,结果页没有显示答案,录屏中查看学生未作答,2026-01-19,洒脱教育,,,,8
fb-approval-0458,改写后入库,,student,学生库,学生,使用问题,不处理,结果页,您好，请问学生提交了这个链接 说做了 但是答案没有保存上 这边也没有查看到答题的记录 请问是什么原因呢？,提交后没有答案,技术也没有查询到,2026-01-11,洒脱教育,,,,8
fb-approval-0459,改写后入库,,student,学生库,学生,使用问题,不处理,错题分析,老师，这个学生已经做过真题练习了，这里为什么现实的是0？,答题后没有显示在错题本中,没有添加知识点导致,2026-01-31,至真国际,,,,8
fb-approval-0460,改写后入库,,student,学生库,学生,使用问题,客户未回复,题库/录题/单词书/模考；入学模考,这是什么问题,发送验证码的时候会提示机构账户到期（实际没有到期,提供链接后确认,2026-05-24,思麦儿,,,,8
fb-approval-0461,改写后入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；入学模考,我想问一下 我的入学测试已经设置好了题目和答案 但是只有一个学生做了一次 出了成绩；其他学生点进去注册以后 跳过了做题 直接显示这个页面 是什么原因,入学模考不能正常答题,等老师回复后查看,2026-03-06,鸭圈,,,,8
fb-approval-0462,改写后入库,,student,学生库,学生,使用问题,客户未回复,题库/录题/单词书/模考；单词书,你好 学员反映总是显示测试失败,提示单词发音评测失败,等回复,2026-05-27,秒懂,,,,8
fb-approval-0463,改写后入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；答题,下午好，AP微积分BC 2024年这套模考，学生在用系统内置的desmo作答时 有一个红色问号 英文显示我不懂这个括号。学生使用的是英文输入法，并且以前都是可以正常计算使用的，请问大概率是什么原因呢？,AP计算机会提示不支持某个符号,等老师回复,2026-04-30,洒脱教育,,,,8
fb-approval-0464,改写后入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；答题,校校，我们有个学生在做模考的时候，说选项是拖不动的，这个是怎么回事呢？,雅思拖拽题无法拖动选项,等老师回复,2026-02-26,曼哈顿国际,,,,8
fb-approval-0465,改写后入库,,student,学生库,学生,操作疑问,不处理,题库/录题/单词书/模考；答题,学生测试直接就直接显示答案了,从截图看是机构题库设置问题,已二次,2026-01-23,新航道上海,,,,8
fb-approval-0466,改写后入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；答题,老师，这份试卷点不动,back和 next 没有响应,等老师回复,2026-01-20,新航道武汉,,,,8
fb-approval-0467,改写后入库,,student,学生库,学生,使用问题,不处理,题库/录题/单词书/模考；错题分析,我看他只是会给你标出错题 但是并不是把所有错题放到一起的 也就是说不能通过点击“错题”去看我这套卷子错的这几道题,机构题库错题没有自动收录到错题本,题目没有录入知识点,2026-01-18,竞知学堂,,,,8
fb-approval-0468,改写后入库,,teacher,老师库,老师,使用问题,客户未回复,AI小新,“可不可以帮我统计戴雅莉的3.2-3.4号的单词完成率和总正确率” 这个指令显示无效。如果我的目的就是可以帮我做词汇的完成率和正确率的统计，我应该如何输入指令呢,AI小新指令无效,等老师回复,2026-03-05,飞虎,,,,8
fb-approval-0469,改写后入库,,teacher,老师库,老师,使用问题,已处理,AI小新,该学生是有完成词汇任务的，但是ai 查不到记录,AI小新没有查到准确的记录,等老师回复,2026-03-05,飞虎,,,,8
fb-approval-0470,改写后入库,,teacher,老师库,老师,使用问题,不处理,其他,老师请问下打开校校的系统经常卡顿是什么原因呀，电脑没开vpn， 重启也试过很多次,系统卡顿,回复了老师,2026-02-28,拓格教育,,,,8
